RTC_Data	RTC_Czas	GPS_Lat	GPS_Lon	 gps_wysokosc	gps_speed	gps_course	gps_satelite	gps_hdop(dokładność)	 GPS_Data	GPS_Godzina	Accel_X	Accel_Y	Accel_Z	Gyro_X	Gyro_Y	Gyro_Z	Temp_MPU	Temp_BMP	Pressure	Wysokosc_wyliczona	Temp_AHT	Wilgotnosc	MQ2_Analog	MQ2_Digital
2025.3.17	14.48.14	50.260410	19.857815	6061.60	72.28	103.20	1011	100.00	9.47.11	17.5.2025	0.012	-0.075	-1.043	-1.710	-3.450	-0.550	38.60	39.47	457.11	5928.59	38.21	12.82	1695	Wysoki poziom gazu
2025.3.17	14.48.24	50.260075	19.860994	6097.50	72.28	103.20	1011	100.00	9.47.21	17.5.2025	0.002	-0.073	-1.002	1.618	0.885	-21.466	38.69	39.49	454.62	5968.57	38.23	12.79	1731	Wysoki poziom gazu
2025.3.17	14.48.35	50.259548	19.864483	6131.10	72.28	103.20	1011	100.00	9.47.31	17.5.2025	0.008	-0.062	-1.007	2.809	-5.344	7.420	38.69	39.52	452.13	6008.61	38.25	12.76	1702	Wysoki poziom gazu
2025.3.17	14.48.45	50.258762	19.867859	6168.60	72.28	103.20	1011	100.00	9.47.41	17.5.2025	-0.003	-0.059	-1.006	6.870	-8.031	3.237	38.74	39.54	449.09	6057.79	38.27	12.75	1701	Wysoki poziom gazu
2025.3.17	14.48.55	50.257774	19.870773	6216.10	72.28	103.20	1011	100.00	9.47.51	17.5.2025	-0.002	-0.059	-0.983	1.618	0.733	18.748	38.69	39.57	446.38	6101.83	38.28	12.74	1742	Wysoki poziom gazu
2025.3.17	14.49.5	50.257774	19.870773	6216.10	72.28	103.20	1011	100.00	9.47.51	17.5.2025	0.022	-0.083	-1.032	-5.924	0.214	20.947	38.79	39.59	443.82	6143.59	38.29	12.75	1765	Wysoki poziom gazu
2025.3.17	14.49.15	50.256802	19.876614	6294.20	72.28	103.20	1011	100.00	9.48.12	17.5.2025	-0.006	-0.075	-1.080	2.656	6.198	29.954	38.84	39.61	441.31	6184.80	38.32	12.68	1747	Wysoki poziom gazu
2025.3.17	14.49.25	50.256268	19.879990	6339.20	72.28	103.20	1011	100.00	9.48.22	17.5.2025	-0.003	-0.076	-1.048	1.557	2.840	7.420	38.79	39.64	438.85	6225.41	38.36	12.68	1739	Wysoki poziom gazu
2025.3.17	14.49.35	50.255630	19.883476	6384.30	72.28	103.20	1011	100.00	9.48.32	17.5.2025	-0.002	-0.070	-1.052	-1.557	1.649	0.458	38.74	39.66	436.29	6267.71	38.37	12.69	1749	Wysoki poziom gazu
2025.3.17	14.49.45	50.254761	19.886700	6424.40	72.28	103.20	1011	100.00	9.48.42	17.5.2025	-0.011	-0.096	-1.182	-14.351	4.702	32.641	38.79	39.69	433.39	6316.00	38.38	12.68	1754	Wysoki poziom gazu
2025.3.17	14.49.55	50.253769	19.889708	6473.30	72.28	103.20	1011	100.00	9.48.52	17.5.2025	-0.017	-0.079	-1.151	-1.130	14.321	7.847	38.88	39.71	430.32	6367.42	38.42	12.64	1731	Wysoki poziom gazu
2025.3.17	14.50.5	50.253201	19.892534	6532.90	72.28	103.20	1011	100.00	9.49.2	17.5.2025	-0.002	-0.059	-0.979	4.061	10.931	23.389	38.84	39.73	427.33	6417.85	38.43	12.62	1751	Wysoki poziom gazu
2025.3.17	14.50.15	50.252762	19.895840	6586.40	72.28	103.20	1011	100.00	9.49.12	17.5.2025	0.001	-0.063	-0.954	0.244	3.603	18.626	38.93	39.75	424.74	6461.56	38.45	12.63	1744	Wysoki poziom gazu
2025.3.17	14.50.25	50.252041	19.899445	6628.80	72.28	103.20	1011	100.00	9.49.22	17.5.2025	-0.003	-0.067	-0.951	-4.366	-2.229	3.725	38.88	39.78	422.08	6506.88	38.46	12.60	1698	Wysoki poziom gazu
2025.3.17	14.50.35	50.251263	19.903009	6669.50	72.28	103.20	1011	100.00	9.49.32	17.5.2025	0.000	-0.068	-1.052	-5.679	-2.687	0.763	38.88	39.80	419.49	6551.17	38.49	12.60	1722	Wysoki poziom gazu
2025.3.17	14.50.46	50.250534	19.906590	6716.20	72.28	103.20	1011	100.00	9.49.42	17.5.2025	-0.008	-0.062	-1.067	-2.901	-7.542	-3.084	38.98	39.83	416.91	6595.41	38.51	12.60	1775	Wysoki poziom gazu
2025.3.17	14.50.56	50.249615	19.910002	6759.40	72.28	103.20	1010	110.00	9.49.52	17.5.2025	0.006	-0.078	-1.057	-2.779	-9.832	-19.115	38.84	39.85	414.48	6637.38	38.55	12.62	1738	Wysoki poziom gazu
2025.3.17	14.51.6	50.248665	19.913265	6759.40	91.71	112.24	1010	110.00	9.50.2	17.5.2025	0.009	-0.066	-0.961	0.092	-0.550	-1.985	38.88	39.87	411.95	6681.34	38.56	12.59	1729	Wysoki poziom gazu
2025.3.17	14.51.16	50.247566	19.916683	6850.70	91.71	112.24	1011	100.00	9.50.13	17.5.2025	0.008	-0.057	-0.988	-3.969	1.924	1.893	38.93	39.89	409.15	6730.17	38.57	12.56	1727	Wysoki poziom gazu
2025.3.17	14.51.26	50.246563	19.919828	6891.10	91.71	112.24	1011	100.00	9.50.23	17.5.2025	0.005	-0.069	-1.021	2.748	-2.901	-12.733	38.88	39.91	406.38	6778.73	38.59	12.54	1738	Wysoki poziom gazu
2025.3.17	14.51.36	50.246040	19.923265	6927.30	91.71	112.24	1011	100.00	9.50.33	17.5.2025	-0.004	-0.076	-1.119	-1.099	2.992	4.763	38.84	39.93	404.05	6819.82	38.61	12.55	1729	Wysoki poziom gazu
2025.3.17	14.51.46	50.245701	19.926441	6966.50	91.71	112.24	1011	100.00	9.50.43	17.5.2025	0.003	-0.083	-1.236	-10.107	3.084	44.397	39.07	39.96	401.05	6872.98	38.63	12.53	1733	Wysoki poziom gazu
2025.3.17	14.51.56	50.245285	19.929911	7029.60	91.71	112.24	1011	100.00	9.50.53	17.5.2025	-0.010	-0.059	-0.985	0.275	10.595	-4.611	39.02	39.99	398.02	6927.05	38.64	12.51	1735	Wysoki poziom gazu
2025.3.17	14.52.6	50.244244	19.932896	7081.70	91.71	112.24	1011	100.00	9.51.3	17.5.2025	-0.005	-0.066	-1.065	-0.458	7.206	-11.695	39.07	40.01	395.58	6970.68	38.65	12.51	1727	Wysoki poziom gazu
2025.3.17	14.52.16	50.243240	19.935724	7117.40	91.71	112.24	1011	100.00	9.51.13	17.5.2025	0.002	-0.069	-1.038	-1.374	0.702	20.336	38.98	40.03	393.24	7012.87	38.67	12.49	1730	Wysoki poziom gazu
2025.3.17	14.52.26	50.242207	19.939054	7157.80	91.71	112.24	1010	110.00	9.51.23	17.5.2025	0.000	-0.075	-1.108	0.489	4.885	1.588	39.02	40.05	390.80	7057.11	38.69	12.47	1731	Wysoki poziom gazu
2025.3.17	14.52.36	50.241222	19.942177	7198.60	91.71	112.24	1011	100.00	9.51.33	17.5.2025	0.003	-0.065	-1.015	3.176	1.649	-0.183	39.17	40.06	388.13	7105.68	38.71	12.47	1728	Wysoki poziom gazu
2025.3.17	14.52.47	50.240391	19.944912	7246.10	91.71	112.24	1011	100.00	9.51.43	17.5.2025	0.008	-0.052	-0.823	5.405	-1.954	2.809	39.12	40.08	385.40	7155.55	38.73	12.43	1728	Wysoki poziom gazu
2025.3.17	14.52.57	50.239822	19.947489	7285.20	91.71	112.24	1011	100.00	9.51.53	17.5.2025	-0.004	-0.062	-1.095	4.824	-2.443	47.786	39.02	40.11	382.90	7201.70	38.76	12.41	1737	Wysoki poziom gazu
2025.3.17	14.53.7	50.239258	19.949953	7323.60	91.71	112.24	1011	100.00	9.52.3	17.5.2025	0.009	-0.069	-1.001	1.618	-1.344	5.405	39.02	40.13	380.48	7246.38	38.76	12.42	1730	Wysoki poziom gazu
2025.3.17	14.53.17	50.238884	19.953377	7365.70	91.71	112.24	1110	80.00	9.52.14	17.5.2025	0.044	-0.062	-0.866	-6.962	0.336	-21.069	39.12	40.14	377.21	7307.25	38.78	12.41	1730	Wysoki poziom gazu
2025.3.17	14.53.27	50.238388	19.956097	7426.10	91.71	112.24	1110	80.00	9.52.24	17.5.2025	0.019	-0.024	-0.844	-7.603	2.565	44.702	39.02	40.16	374.46	7358.76	38.79	12.37	1726	Wysoki poziom gazu
2025.3.17	14.53.37	50.237946	19.959166	7480.00	91.71	112.24	1110	80.00	9.52.34	17.5.2025	-0.000	-0.074	-1.113	-4.519	-12.458	-44.702	39.17	40.19	372.13	7402.71	38.80	12.41	1723	Wysoki poziom gazu
2025.3.17	14.53.47	50.237198	19.962587	7537.50	91.71	112.24	1110	80.00	9.52.44	17.5.2025	0.005	-0.078	-0.975	0.611	3.969	7.267	39.17	40.21	369.56	7451.40	38.84	12.39	1733	Wysoki poziom gazu
2025.3.17	14.53.57	50.236637	19.965977	7587.40	91.71	112.24	1110	80.00	9.52.54	17.5.2025	0.003	-0.062	-1.021	1.618	1.252	-8.427	39.02	40.23	367.33	7493.86	38.84	12.37	1726	Wysoki poziom gazu
2025.3.17	14.54.7	50.235943	19.969311	7629.50	91.71	112.24	1110	80.00	9.53.4	17.5.2025	0.007	-0.064	-0.991	0.489	0.214	12.427	39.07	40.25	365.10	7536.49	38.87	12.36	1728	Wysoki poziom gazu
2025.3.17	14.54.17	50.235317	19.972664	7669.80	91.71	112.24	1110	80.00	9.53.14	17.5.2025	0.007	-0.062	-0.875	0.244	4.061	20.550	39.07	40.27	362.67	7583.10	38.87	12.32	1735	Wysoki poziom gazu
2025.3.17	14.54.27	50.234756	19.975994	7714.40	91.71	112.24	1110	80.00	9.53.24	17.5.2025	-0.000	-0.070	-1.052	-2.443	0.214	39.084	39.12	40.28	360.27	7629.65	38.90	12.34	1733	Wysoki poziom gazu
2025.3.17	14.54.37	50.234085	19.979458	7763.90	91.71	112.24	1110	80.00	9.53.34	17.5.2025	0.003	-0.041	-0.905	7.786	-1.588	2.840	39.12	40.31	357.80	7677.51	38.90	12.29	1737	Wysoki poziom gazu
2025.3.17	14.54.48	50.233257	19.982763	7805.20	91.71	112.24	1110	80.00	9.53.44	17.5.2025	0.000	-0.061	-1.045	5.252	-3.023	4.458	39.12	40.33	355.75	7717.58	38.93	12.31	1731	Wysoki poziom gazu
2025.3.17	14.54.58	50.232265	19.985876	7848.20	91.71	112.24	1101	80.00	9.53.54	17.5.2025	0.007	-0.059	-0.995	3.817	-0.305	-10.504	39.12	40.35	353.81	7755.67	38.93	12.31	1729	Wysoki poziom gazu
2025.3.17	14.55.8	50.231335	19.989017	7887.30	91.71	112.24	1110	80.00	9.54.4	17.5.2025	0.001	-0.071	-1.037	1.649	-0.153	9.160	39.21	40.37	351.95	7792.32	38.95	12.28	1742	Wysoki poziom gazu
2025.3.17	14.55.18	50.230286	19.992086	7922.70	91.71	112.24	1101	80.00	9.54.14	17.5.2025	0.007	-0.072	-1.047	0.611	-3.023	1.069	39.21	40.39	350.15	7828.12	38.97	12.28	1744	Wysoki poziom gazu
2025.3.17	14.55.28	50.229042	19.995504	7960.20	91.71	112.24	1110	80.00	9.54.25	17.5.2025	0.004	-0.061	-1.070	5.588	-0.427	1.038	39.17	40.41	348.45	7861.88	38.99	12.27	1729	Wysoki poziom gazu
2025.3.17	14.55.38	50.227840	19.998646	7993.40	91.71	112.24	1110	80.00	9.54.35	17.5.2025	-0.008	-0.056	-0.994	0.672	-4.031	-14.840	39.17	40.43	346.52	7900.26	38.99	12.24	1738	Wysoki poziom gazu
2025.3.17	14.55.48	50.226593	20.001797	8028.40	91.71	112.24	1110	80.00	9.54.45	17.5.2025	-0.005	-0.063	-1.044	1.985	-4.702	-33.008	39.17	40.44	344.33	7944.20	39.03	12.24	1730	Wysoki poziom gazu
2025.3.17	14.55.58	50.225658	20.005203	8062.90	91.71	112.24	1110	80.00	9.54.55	17.5.2025	-0.002	-0.050	-1.087	-4.580	2.198	109.802	39.12	40.46	342.21	7986.90	39.01	12.20	1727	Wysoki poziom gazu
2025.3.17	14.56.8	50.224621	20.007772	8103.00	91.71	112.24	1110	80.00	9.55.5	17.5.2025	0.020	-0.066	-0.931	2.290	0.275	109.557	39.17	40.48	339.82	8035.36	39.04	12.21	1718	Wysoki poziom gazu
2025.3.17	14.56.18	50.223965	20.010214	8152.20	91.71	112.24	1110	80.00	9.55.15	17.5.2025	-0.010	-0.059	-1.171	1.313	6.534	87.725	39.12	40.50	337.72	8078.16	39.05	12.19	1712	Wysoki poziom gazu
2025.3.17	14.56.28	50.223080	20.012539	8194.60	91.71	112.24	1110	80.00	9.55.25	17.5.2025	0.014	-0.068	-1.029	-3.237	2.595	69.191	39.21	40.51	335.43	8125.15	39.06	12.16	1757	Wysoki poziom gazu
2025.3.17	14.56.38	50.222488	20.014746	8235.40	91.71	112.24	1110	80.00	9.55.35	17.5.2025	-0.010	-0.034	-1.053	-2.076	3.786	-17.954	39.12	40.53	333.16	8171.82	39.07	12.18	1743	Wysoki poziom gazu
2025.3.17	14.56.48	50.221684	20.016912	8282.40	91.71	112.24	1110	80.00	9.55.45	17.5.2025	0.006	-0.068	-1.057	16.214	-4.519	51.237	39.21	40.55	330.38	8229.57	39.10	12.13	1698	Wysoki poziom gazu
2025.3.17	14.56.59	50.221165	20.018974	8337.30	91.71	112.24	1011	100.00	9.55.55	17.5.2025	0.007	-0.063	-1.004	-6.565	-18.748	26.015	39.17	40.57	328.11	8276.77	39.10	12.15	1697	Wysoki poziom gazu
2025.3.17	14.57.9	50.220707	20.020510	8377.90	91.71	112.24	1110	80.00	9.56.5	17.5.2025	0.002	-0.049	-0.995	2.260	-12.427	60.031	39.21	40.58	325.93	8322.58	39.11	12.11	1715	Wysoki poziom gazu
2025.3.17	14.57.19	50.220284	20.022129	8416.40	91.71	112.24	1110	80.00	9.56.15	17.5.2025	0.003	-0.053	-1.166	-10.656	-2.107	52.855	39.12	40.61	323.63	8370.27	39.12	12.11	1710	Wysoki poziom gazu
2025.3.17	14.57.29	50.220329	20.024422	8471.10	91.71	112.24	1110	80.00	9.56.26	17.5.2025	-0.003	-0.062	-1.106	-11.603	-1.893	31.969	39.21	40.62	321.49	8416.38	39.15	12.10	1729	Wysoki poziom gazu
2025.3.17	14.57.39	50.220348	20.026894	8513.40	91.71	112.24	1110	80.00	9.56.36	17.5.2025	-0.006	-0.046	-1.144	3.573	-0.550	10.595	39.26	40.64	318.99	8469.66	39.15	12.11	1701	Wysoki poziom gazu
2025.3.17	14.57.49	50.220398	20.028248	8563.40	91.71	112.24	1011	110.00	9.56.46	17.5.2025	-0.003	-0.078	-1.049	-7.053	18.504	17.405	39.17	40.65	316.68	8519.18	39.17	12.09	1757	Wysoki poziom gazu
2025.3.17	14.57.59	50.220264	20.029541	8608.90	91.71	112.24	1110	80.00	9.56.56	17.5.2025	0.002	-0.074	-1.037	-14.748	13.496	42.992	39.17	40.67	314.79	8559.96	39.17	12.06	1743	Wysoki poziom gazu
2025.3.17	14.58.9	50.220306	20.030636	8655.60	91.71	112.24	1110	80.00	9.57.6	17.5.2025	0.043	-0.081	-1.090	-11.969	8.092	126.443	39.17	40.68	312.43	8611.32	39.20	12.06	1717	Wysoki poziom gazu
2025.3.17	14.58.19	50.220848	20.032043	8709.90	91.71	112.24	1110	80.00	9.57.16	17.5.2025	0.004	-0.049	-0.990	-2.168	-4.397	-63.603	39.17	40.70	310.49	8653.52	39.21	12.08	1703	Wysoki poziom gazu
2025.3.17	14.58.29	50.221416	20.033226	8759.10	91.71	112.24	1010	110.00	9.57.26	17.5.2025	-0.002	-0.059	-1.093	0.947	3.328	11.725	39.26	40.71	308.78	8690.97	39.22	12.02	1744	Wysoki poziom gazu
2025.3.17	14.58.39	50.222126	20.034477	8791.90	91.71	112.24	1010	110.00	9.57.36	17.5.2025	-0.010	-0.041	-1.010	4.855	1.527	-37.069	39.21	40.73	306.79	8734.95	39.23	12.02	1703	Wysoki poziom gazu
2025.3.17	14.58.49	50.223030	20.036087	8833.00	91.71	112.24	1010	110.00	9.57.46	17.5.2025	0.017	-0.055	-1.037	0.214	-3.573	19.084	39.21	40.75	304.96	8775.45	39.23	12.03	1737	Wysoki poziom gazu
2025.3.17	14.59.0	50.223919	20.038078	8868.70	91.71	112.24	1110	80.00	9.57.56	17.5.2025	0.004	-0.061	-0.967	6.779	3.450	72.427	39.17	40.76	302.96	8819.88	39.25	11.97	1754	Wysoki poziom gazu
2025.3.17	14.59.10	50.224899	20.040047	8908.70	91.71	112.24	1010	110.00	9.58.6	17.5.2025	0.040	-0.062	-0.958	-7.511	-4.947	-82.870	39.17	40.78	300.76	8868.96	39.27	12.00	1702	Wysoki poziom gazu
2025.3.17	14.59.20	50.225929	20.042057	8955.60	91.71	112.24	1110	80.00	9.58.16	17.5.2025	0.034	-0.055	-0.947	3.237	1.191	51.725	39.17	40.79	298.88	8911.32	39.28	11.93	1709	Wysoki poziom gazu
2025.3.17	14.59.30	50.225929	20.042057	8955.60	91.71	112.24	1110	80.00	9.58.16	17.5.2025	0.042	-0.051	-0.999	-15.664	-8.672	70.046	39.17	40.81	296.06	8974.98	39.28	11.94	1717	Wysoki poziom gazu
2025.3.17	14.59.47	50.227634	20.045933	9053.80	91.71	112.24	1110	80.00	9.58.37	17.5.2025	-0.002	-0.078	-1.148	-0.550	7.084	-32.916	39.17	40.83	291.79	9072.83	39.30	11.93	1719	Wysoki poziom gazu
2025.3.17	14.59.57	50.228199	20.047298	9095.50	91.71	112.24	1010	110.00	9.58.47	17.5.2025	0.003	-0.061	-0.996	2.992	7.450	24.183	39.17	40.85	289.53	9124.99	39.31	11.90	1730	Wysoki poziom gazu
2025.3.17	15.0.8	50.230274	20.049519	9179.00	91.71	112.24	1010	110.00	9.59.4	17.5.2025	0.024	-0.076	-1.090	5.099	-5.863	25.130	39.12	40.86	287.39	9174.58	39.33	11.90	1724	Wysoki poziom gazu
2025.3.17	15.0.18	50.230991	20.050598	9226.60	91.71	112.24	1010	110.00	9.59.14	17.5.2025	0.006	-0.069	-1.010	3.298	-4.824	-1.527	39.21	40.87	285.50	9218.78	39.33	11.90	1727	Wysoki poziom gazu
2025.3.17	15.0.28	50.230991	20.050598	9226.60	91.71	112.24	1010	110.00	9.59.14	17.5.2025	-0.003	-0.073	-1.095	-5.069	-4.855	4.000	39.21	40.88	283.55	9264.57	39.34	11.89	1728	Wysoki poziom gazu
2025.3.17	15.0.38	50.232304	20.053108	9321.70	91.71	112.24	1010	110.00	9.59.35	17.5.2025	0.000	-0.076	-0.944	-6.076	3.023	-4.702	39.21	40.89	281.67	9308.94	39.35	11.86	1740	Wysoki poziom gazu
2025.3.17	15.0.48	50.232826	20.054468	9374.60	91.71	112.24	1010	110.00	9.59.45	17.5.2025	0.006	-0.058	-1.013	2.168	-1.466	2.748	39.02	40.91	279.95	9349.74	39.35	11.85	1722	Wysoki poziom gazu
2025.3.17	15.0.58	50.233364	20.055824	9402.30	91.71	112.24	1010	110.00	9.59.55	17.5.2025	-0.013	-0.057	-1.234	13.221	10.076	-38.076	39.21	40.92	278.40	9386.53	39.37	11.85	1725	Wysoki poziom gazu
2025.3.17	15.1.8	50.234043	20.057381	9436.20	91.71	112.24	1010	110.00	10.0.5	17.5.2025	0.022	-0.046	-0.952	-3.420	-17.618	13.252	39.17	40.93	276.19	9439.63	39.37	11.84	1725	Wysoki poziom gazu
2025.3.17	15.1.18	50.234512	20.059217	9506.30	91.71	112.24	1010	110.00	10.0.15	17.5.2025	0.016	-0.046	-1.060	4.122	19.359	112.824	39.12	40.95	274.46	9481.31	39.41	11.80	1715	Wysoki poziom gazu
2025.3.17	15.1.28	50.235302	20.060556	9552.10	91.71	112.24	1010	110.00	10.0.25	17.5.2025	0.026	-0.065	-0.983	-5.069	-1.221	10.809	39.17	40.97	272.51	9528.58	39.39	11.83	1726	Wysoki poziom gazu
2025.3.17	15.1.38	50.236153	20.061996	9621.70	91.71	112.24	1010	110.00	10.0.35	17.5.2025	0.019	-0.049	-1.085	-9.527	-8.031	-45.924	39.21	40.98	271.06	9563.87	39.40	11.83	1723	Wysoki poziom gazu
2025.3.17	15.1.48	50.236847	20.063784	9674.90	91.71	112.24	1010	110.00	10.0.45	17.5.2025	0.014	-0.064	-1.027	-7.115	-7.206	-92.672	39.26	40.99	269.22	9608.87	39.42	11.81	1723	Wysoki poziom gazu
2025.3.17	15.1.58	50.237873	20.065620	9701.40	91.71	112.24	1010	110.00	10.0.55	17.5.2025	0.026	-0.035	-0.866	0.733	-6.595	-21.221	39.12	41.00	267.03	9662.73	39.44	11.74	1728	Wysoki poziom gazu
2025.3.17	15.2.9	50.238628	20.067253	9745.20	91.71	112.24	1010	110.00	10.1.5	17.5.2025	0.012	-0.017	-0.821	5.191	4.122	106.962	39.12	41.01	265.05	9711.90	39.44	11.74	1722	Wysoki poziom gazu
2025.3.17	15.2.19	50.239365	20.068720	9772.40	91.71	112.24	1010	110.00	10.1.15	17.5.2025	0.001	-0.058	-0.903	-0.794	-2.534	-18.290	39.12	41.02	263.21	9757.58	39.44	11.78	1729	Wysoki poziom gazu
2025.3.17	15.2.29	50.240253	20.070890	9808.00	91.71	112.24	1010	110.00	10.1.25	17.5.2025	0.001	-0.050	-0.962	7.847	-0.214	30.412	39.21	41.04	261.62	9797.60	39.45	11.72	1727	Wysoki poziom gazu
2025.3.17	15.2.39	50.240829	20.072224	9808.00	42.26	51.43	1010	110.00	10.1.35	17.5.2025	-0.000	-0.036	-0.847	-10.015	11.420	-57.038	39.12	41.05	259.51	9850.73	39.46	11.75	1723	Wysoki poziom gazu
2025.3.17	15.2.49	50.241814	20.074423	9905.40	42.26	51.43	1010	110.00	10.1.46	17.5.2025	0.036	-0.062	-1.034	0.275	-11.206	86.198	39.17	41.06	257.78	9894.54	39.47	11.73	1735	Wysoki poziom gazu
2025.3.17	15.2.59	50.242359	20.076603	9963.40	42.26	51.43	1010	110.00	10.1.56	17.5.2025	0.009	-0.080	-1.149	-22.870	-5.557	64.458	39.31	41.07	255.78	9945.54	39.47	11.70	1714	Wysoki poziom gazu
2025.3.17	15.3.9	50.242722	20.078041	10015.60	42.26	51.43	1010	110.00	10.2.6	17.5.2025	0.006	-0.055	-0.931	-28.885	-5.496	-74.565	39.21	41.09	253.81	9996.12	39.48	11.69	1715	Wysoki poziom gazu
2025.3.17	15.3.19	50.243210	20.080193	10067.90	42.26	51.43	1001	130.00	10.2.16	17.5.2025	0.005	-0.033	-0.901	-2.382	-0.489	25.008	39.17	41.09	251.79	10048.30	39.49	11.67	1712	Wysoki poziom gazu
2025.3.17	15.3.29	50.243526	20.082430	10118.50	42.26	51.43	1010	110.00	10.2.26	17.5.2025	0.019	-0.057	-0.866	10.870	12.427	35.664	39.21	41.10	249.89	10097.73	39.48	11.65	1726	Wysoki poziom gazu
2025.3.17	15.3.39	50.244343	20.084280	10171.50	42.26	51.43	1010	110.00	10.2.36	17.5.2025	0.004	-0.061	-1.025	7.511	-8.763	-37.160	39.12	41.11	248.06	10145.47	39.49	11.68	1718	Wysoki poziom gazu
2025.3.17	15.3.49	50.245071	20.085955	10231.10	42.26	51.43	1010	110.00	10.2.46	17.5.2025	0.001	-0.029	-1.073	12.885	-0.885	-58.748	39.26	41.12	245.94	10201.41	39.51	11.68	1721	Wysoki poziom gazu
2025.3.17	15.3.59	50.245434	20.087379	10299.90	42.26	51.43	1010	110.00	10.2.56	17.5.2025	0.009	-0.057	-1.008	10.321	1.771	7.603	39.21	41.13	244.54	10238.36	39.51	11.65	1728	Wysoki poziom gazu
2025.3.17	15.4.10	50.245716	20.088554	10359.30	42.26	51.43	1010	110.00	10.3.6	17.5.2025	0.026	-0.051	-1.044	-5.557	-22.382	74.748	39.26	41.14	242.88	10282.65	39.51	11.67	1723	Wysoki poziom gazu
2025.3.17	15.4.20	50.246082	20.089506	10395.60	42.26	51.43	1010	110.00	10.3.16	17.5.2025	0.006	-0.050	-1.098	3.420	-39.206	-5.557	39.17	41.15	240.97	10333.65	39.52	11.64	1723	Wysoki poziom gazu
2025.3.17	15.4.30	50.246323	20.090685	10430.60	42.26	51.43	1010	110.00	10.3.26	17.5.2025	0.006	-0.053	-1.002	0.641	-0.794	-56.427	39.07	41.16	238.95	10388.06	39.52	11.62	1715	Wysoki poziom gazu
2025.3.17	15.4.40	50.246323	20.090685	10430.60	42.26	51.43	1010	110.00	10.3.26	17.5.2025	0.004	-0.076	-0.985	-10.656	23.511	-105.130	39.21	41.17	236.34	10458.85	39.53	11.59	1723	Wysoki poziom gazu
2025.3.17	15.4.50	50.246632	20.093613	10564.40	42.26	51.43	1001	120.00	10.3.47	17.5.2025	0.042	-0.098	-1.404	-26.534	-16.214	114.290	39.17	41.18	234.33	10513.87	39.54	11.57	1728	Wysoki poziom gazu
2025.3.17	15.5.0	50.247650	20.093962	10620.60	42.26	51.43	1010	110.00	10.3.57	17.5.2025	0.028	-0.150	-2.345	-75.481	-7.725	60.153	39.21	41.19	232.11	10575.22	39.54	11.58	1712	Wysoki poziom gazu
2025.3.17	15.5.10	50.248264	20.094568	10677.30	42.26	51.43	1010	110.00	10.4.7	17.5.2025	0.007	-0.061	-1.025	39.756	15.725	12.061	39.07	41.19	230.16	10629.27	39.54	11.56	1715	Wysoki poziom gazu
2025.3.17	15.5.20	50.248486	20.095232	10731.50	42.26	51.43	1010	110.00	10.4.17	17.5.2025	0.050	-0.065	-0.549	-0.214	-17.649	-68.702	39.21	41.20	227.72	10697.60	39.54	11.53	1686	Wysoki poziom gazu
2025.3.17	15.5.30	50.248905	20.096020	10793.30	42.26	51.43	1010	110.00	10.4.27	17.5.2025	0.041	-0.115	-1.506	-26.198	-12.824	-70.565	39.31	41.21	225.81	10751.33	39.55	11.52	1714	Wysoki poziom gazu
2025.3.17	15.5.40	50.249752	20.097235	10848.60	42.26	51.43	1010	110.00	10.4.37	17.5.2025	-0.016	-0.084	-1.162	-28.183	51.573	-126.046	39.17	41.22	223.89	10806.01	39.54	11.52	1698	Wysoki poziom gazu
2025.3.17	15.5.50	50.250431	20.098585	10899.60	42.26	51.43	1010	110.00	10.4.47	17.5.2025	0.031	-0.060	-1.156	-85.282	16.885	-112.550	39.21	41.22	221.66	10869.80	39.57	11.51	1760	Wysoki poziom gazu
2025.3.17	15.6.0	50.250725	20.099857	10963.10	42.26	51.43	1010	110.00	10.4.57	17.5.2025	0.011	-0.037	-0.606	3.908	2.901	112.000	39.21	41.23	219.51	10931.78	39.56	11.45	1699	Wysoki poziom gazu
2025.3.17	15.6.11	50.251019	20.100597	11042.60	42.26	51.43	1001	110.00	10.5.7	17.5.2025	-0.036	-0.038	-0.805	-15.847	39.267	18.992	39.31	41.24	217.40	10993.00	39.59	11.44	1703	Wysoki poziom gazu
2025.3.17	15.6.21	50.251602	20.101635	11096.60	42.26	51.43	1010	110.00	10.5.17	17.5.2025	0.005	-0.064	-2.876	88.672	-21.649	61.008	39.26	41.26	215.46	11051.08	39.58	11.43	1728	Wysoki poziom gazu
2025.3.17	15.6.31	50.251980	20.102690	11154.20	42.26	51.43	1001	160.00	10.5.27	17.5.2025	0.017	-0.089	-1.097	34.443	-29.160	65.466	39.21	41.26	213.45	11109.17	39.59	11.43	1712	Wysoki poziom gazu
2025.3.17	15.6.41	50.252483	20.103668	11154.20	30.85	48.00	1001	160.00	10.5.37	17.5.2025	-0.003	-0.047	-0.895	-4.916	-19.053	47.237	39.31	41.27	211.54	11166.03	39.59	11.41	1711	Wysoki poziom gazu
2025.3.17	15.6.51	50.252945	20.104879	11280.00	30.85	48.00	1010	110.00	10.5.48	17.5.2025	0.002	-0.005	-0.754	20.305	33.191	109.557	39.17	41.28	209.41	11229.94	39.60	11.41	1701	Wysoki poziom gazu
